no,x,y
1,259.0390,218.6620
2,259.1902,218.6620
3,259.3414,218.6620
4,259.4925,218.6620
5,259.6437,218.6620
6,259.7949,218.6620
7,259.9461,218.6620
8,260.0972,218.6620
9,260.2484,218.6620
10,260.3996,218.6620
11,260.5508,218.6620
12,260.7020,218.6620
13,260.8531,218.6620
14,261.0043,218.6620
15,261.1555,218.6620
16,261.3067,218.6620
17,261.4578,218.6620
18,261.6090,218.6620
19,261.7602,218.6620
20,261.9114,218.6620
21,262.0626,218.6620
22,262.2137,218.6620
23,262.3649,218.6620
24,262.5161,218.6620
25,262.6673,218.6620
26,262.8184,218.6620
27,262.9696,218.6620
28,263.1208,218.6620
29,263.2720,218.6620
30,263.4232,218.6620
31,263.5743,218.6620
32,263.7255,218.6620
33,263.8767,218.6620
34,264.0279,218.6620
35,264.1790,218.6620
36,264.3302,218.6620
37,264.4814,218.6620
38,264.6326,218.6620
39,264.7838,218.6620
40,264.9349,218.6620
41,265.0861,218.6620
42,265.2373,218.6620
43,265.3885,218.6620
44,265.5396,218.6620
45,265.6908,218.6620
46,265.8420,218.6620
47,265.9932,218.6620
48,266.1443,218.6620
49,266.2955,218.6620
50,266.4467,218.6620
51,266.5979,218.6620
52,266.7491,218.6620
53,266.9002,218.6620
54,267.0514,218.6620
55,267.2026,218.6620
56,267.3538,218.6620
57,267.5049,218.6620
58,267.6561,218.6620
59,267.8073,218.6620
60,267.9585,218.6620
61,268.1097,218.6620
62,268.2608,218.6620
63,268.4120,218.6620
64,268.5632,218.6620
65,268.7144,218.6620
66,268.8655,218.6620
67,269.0167,218.6620
68,269.1679,218.6620
69,269.3191,218.6620
70,269.4703,218.6620
71,269.6214,218.6620
72,269.7726,218.6620
73,269.9238,218.6620
74,270.0750,218.6620
75,270.2261,218.6620
76,270.3773,218.6620
77,270.5285,218.6620
78,270.6797,218.6620
79,270.8309,218.6620
80,270.9820,218.6620
81,271.1332,218.6620
82,271.2844,218.6620
83,271.4356,218.6620
84,271.5867,218.6620
85,271.7379,218.6620
86,271.8891,218.6620
87,272.0403,218.6620
88,272.1915,218.6620
89,272.3426,218.6620
90,272.4938,218.6620
91,272.6450,218.6620
92,272.7962,218.6620
93,272.9473,218.6620
94,273.0985,218.6620
95,273.2497,218.6620
96,273.4009,218.6620
97,273.5521,218.6620
98,273.7032,218.6620
99,273.8544,218.6620
100,274.0056,218.6620
101,274.1568,218.6620
102,274.3079,218.6620
103,274.4591,218.6620
104,274.6103,218.6620
105,274.7615,218.6620
106,274.9127,218.6620
107,275.0638,218.6620
108,275.2150,218.6620
109,275.3662,218.6620
110,275.5174,218.6620
111,275.6685,218.6620
112,275.8197,218.6620
113,275.9709,218.6620
114,276.1221,218.6620
115,276.2733,218.6620
116,276.4244,218.6620
117,276.5756,218.6620
118,276.7268,218.6620
119,276.8780,218.6620
120,277.0291,218.6620
121,277.1803,218.6620
122,277.3315,218.6620
123,277.4827,218.6620
124,277.6338,218.6620
125,277.7850,218.6620
126,277.9362,218.6620
127,278.0874,218.6620
128,278.2386,218.6620
129,278.3897,218.6620
130,278.5409,218.6620
131,278.6921,218.6620
132,278.8433,218.6620
133,278.9944,218.6620
134,279.1456,218.6620
135,279.2968,218.6620
136,279.4480,218.6620
137,279.5992,218.6620
138,279.7503,218.6620
139,279.9015,218.6620
140,280.0527,218.6620
141,280.2039,218.6620
142,280.3550,218.6620
143,280.5062,218.6620
144,280.6574,218.6620
145,280.8086,218.6620
146,280.9598,218.6620
147,281.1109,218.6620
148,281.2621,218.6620
149,281.4133,218.6620
150,281.5645,218.6620
151,281.7156,218.6620
152,281.8668,218.6620
153,282.0180,218.6620
154,282.3276,218.6620
155,282.6372,218.6620
156,282.9467,218.6620
157,283.2563,218.6620
158,283.5659,218.6620
159,283.8755,218.6620
160,284.1850,218.6620
161,284.4946,218.6620
162,284.8042,218.6620
163,285.1138,218.6620
164,285.4233,218.6620
165,285.7329,218.6620
166,286.0425,218.6620
167,286.3521,218.6620
168,286.6616,218.6620
169,286.9712,218.6620
170,287.2808,218.6620
171,287.5904,218.6620
172,287.8999,218.6620
173,288.2095,218.6620
174,288.5191,218.6620
175,288.8287,218.6620
176,289.1382,218.6620
177,289.4478,218.6620
178,289.7574,218.6620
179,290.0670,218.6620
180,290.3765,218.6620
181,290.6861,218.6620
182,290.9957,218.6620
183,291.3053,218.6620
184,291.6148,218.6620
185,291.9244,218.6620
186,292.2340,218.6620
187,292.5436,218.6620
188,292.8531,218.6620
189,293.1627,218.6620
190,293.4723,218.6620
191,293.7819,218.6620
192,294.0914,218.6620
193,294.4010,218.6620
194,294.7106,218.6620
195,295.0202,218.6620
196,295.3297,218.6620
197,295.6393,218.6620
198,295.9489,218.6620
199,296.2585,218.6620
200,296.5680,218.6620
201,296.8776,218.6620
202,297.1872,218.6620
203,297.4968,218.6620
204,297.8063,218.6620
205,298.1159,218.6620
206,298.4255,218.6620
207,298.7351,218.6620
208,299.0446,218.6620
209,299.3542,218.6620
210,299.6638,218.6620
211,299.9734,218.6620
212,300.2829,218.6620
213,300.5925,218.6620
214,300.9021,218.6620
215,301.2117,218.6620
216,301.5212,218.6620
217,301.8308,218.6620
218,302.1404,218.6620
219,302.4500,218.6620
220,302.7595,218.6620
221,303.0691,218.6620
222,303.3787,218.6620
223,303.6883,218.6620
224,303.9978,218.6620
225,304.3074,218.6620
226,304.6170,218.6620
227,304.9266,218.6620
228,305.2361,218.6620
229,305.5457,218.6620
230,305.8553,218.6620
231,306.1649,218.6620
232,306.4744,218.6620
233,306.7840,218.6620
234,307.0952,218.6620
235,307.4065,218.6620
236,307.7177,218.6620
237,308.0290,218.6620
238,308.3402,218.6620
239,308.6515,218.6620
240,308.9627,218.6620
241,309.2740,218.6620
242,309.5852,218.6620
243,309.8965,218.6620
244,310.2077,218.6620
245,310.5190,218.6620
246,310.8302,218.6620
247,311.1415,218.6620
248,311.4527,218.6620
249,311.7640,218.6620
250,312.0752,218.6620
251,312.3865,218.6620
252,312.6977,218.6620
253,313.0090,218.6620
254,313.3202,218.6620
255,313.6314,218.6620
256,313.9427,218.6620
257,314.2539,218.6620
258,314.5652,218.6620
259,314.8764,218.6620
260,315.1877,218.6620
261,315.4989,218.6620
262,315.8102,218.6620
263,316.1214,218.6620
264,316.4327,218.6620
265,316.7439,218.6620
266,317.0552,218.6620
267,317.3664,218.6620
268,317.6777,218.6620
269,317.9889,218.6620
270,318.3002,218.6620
271,318.6114,218.6620
272,318.9227,218.6620
273,319.2339,218.6620
274,319.5452,218.6620
275,319.8564,218.6620
276,320.1676,218.6620
277,320.4789,218.6620
278,320.7901,218.6620
279,321.1014,218.6620
280,321.4126,218.6620
281,321.7239,218.6620
282,322.0351,218.6620
283,322.3464,218.6620
284,322.6576,218.6620
285,322.9689,218.6620
286,323.2801,218.6620
287,323.5914,218.6620
288,323.9026,218.6620
289,324.2139,218.6620
290,324.5251,218.6620
291,324.8364,218.6620
292,325.1476,218.6620
293,325.4589,218.6620
294,325.7701,218.6620
295,326.0814,218.6620
296,326.3926,218.6620
297,326.7038,218.6620
298,327.0151,218.6620
299,327.3263,218.6620
300,327.6376,218.6620
301,327.9488,218.6620
302,328.2601,218.6620
303,328.5713,218.6620
304,328.8826,218.6620
305,329.1938,218.6620
306,329.5051,218.6620
307,329.8163,218.6620
308,330.1276,218.6620
309,330.4388,218.6620
310,330.7501,218.6620
311,331.0613,218.6620
312,331.3726,218.6620
313,331.6838,218.6620
314,331.9951,218.6620
315,332.3063,218.6620
316,332.6176,218.6620
317,332.9288,218.6620
318,333.2400,218.6620
319,333.5513,218.6620
320,333.8625,218.6620
321,334.1738,218.6620
322,334.4850,218.6620
323,334.7963,218.6620
324,335.1075,218.6620
325,335.4188,218.6620
326,335.7300,218.6620
327,336.0413,218.6620
328,336.3525,218.6620
329,336.6638,218.6620
330,336.9750,218.6620
331,337.2863,218.6620
332,337.5975,218.6620
333,337.9088,218.6620
334,338.2200,218.6620
335,338.5313,218.6620
336,338.8425,218.6620
337,339.1538,218.6620
338,339.4650,218.6620
339,339.6177,218.6620
340,339.7703,218.6620
341,339.9230,218.6620
342,340.0756,218.6620
343,340.2283,218.6620
344,340.3810,218.6620
345,340.5336,218.6620
346,340.6863,218.6620
347,340.8389,218.6620
348,340.9916,218.6620
349,341.1443,218.6620
350,341.2969,218.6620
351,341.4496,218.6620
352,341.6022,218.6620
353,341.7549,218.6620
354,341.9076,218.6620
355,342.0602,218.6620
356,342.2129,218.6620
357,342.3655,218.6620
358,342.5182,218.6620
359,342.6709,218.6620
360,342.8235,218.6620
361,342.9762,218.6620
362,343.1288,218.6620
363,343.2815,218.6620
364,343.4342,218.6620
365,343.5868,218.6620
366,343.7395,218.6620
367,343.8921,218.6620
368,344.0448,218.6620
369,344.1975,218.6620
370,344.3501,218.6620
371,344.5028,218.6620
372,344.6554,218.6620
373,344.8081,218.6620
374,344.9608,218.6620
375,345.1134,218.6620
376,345.2661,218.6620
377,345.4187,218.6620
378,345.5714,218.6620
379,345.7241,218.6620
380,345.8767,218.6620
381,346.0294,218.6620
382,346.1820,218.6620
383,346.3347,218.6620
384,346.4874,218.6620
385,346.6400,218.6620
386,346.7927,218.6620
387,346.9453,218.6620
388,347.0980,218.6620
389,347.2506,218.6620
390,347.4033,218.6620
391,347.5560,218.6620
392,347.7086,218.6620
393,347.8613,218.6620
394,348.0139,218.6620
395,348.1666,218.6620
396,348.3193,218.6620
397,348.4719,218.6620
398,348.6246,218.6620
399,348.7772,218.6620
400,348.9299,218.6620
401,349.0826,218.6620
402,349.2352,218.6620
403,349.3879,218.6620
404,349.5405,218.6620
405,349.6932,218.6620
406,349.8459,218.6620
407,349.9985,218.6620
408,350.1512,218.6620
409,350.3038,218.6620
410,350.4565,218.6620
411,350.6092,218.6620
412,350.7618,218.6620
413,350.9145,218.6620
414,351.0671,218.6620
415,351.2198,218.6620
416,351.3725,218.6620
417,351.5251,218.6620
418,351.6778,218.6620
419,351.8304,218.6620
420,351.9831,218.6620
421,352.1358,218.6620
422,352.2884,218.6620
423,352.4411,218.6620
424,352.5937,218.6620
425,352.7464,218.6620
426,352.8991,218.6620
427,353.0517,218.6620
428,353.2044,218.6620
429,353.3570,218.6620
430,353.5097,218.6620
431,353.6624,218.6620
432,353.8150,218.6620
433,353.9677,218.6620
434,354.1203,218.6620
435,354.2730,218.6620
436,354.7107,218.6620
437,355.1484,218.6620
438,355.5860,218.6620
439,356.0237,218.6620
440,356.4614,218.6620
441,356.8991,218.6620
442,357.3368,218.6620
443,357.7744,218.6620
444,358.2121,218.6620
445,358.6498,218.6620
446,359.0875,218.6620
447,359.5251,218.6620
448,359.9628,218.6620
449,360.4005,218.6620
450,360.8382,218.6620
451,361.2759,218.6620
452,361.7135,218.6620
453,362.1512,218.6620
454,362.5889,218.6620
455,363.0266,218.6620
456,363.4643,218.6620
457,363.9019,218.6620
458,364.3396,218.6620
459,364.7773,218.6620
460,365.2150,218.6620
461,365.6526,218.6620
462,366.0903,218.6620
463,366.2095,218.7982
464,366.3287,218.9344
465,366.4478,219.0706
466,366.5670,219.2068
467,366.6862,219.3430
468,366.8053,219.4792
469,366.9245,219.6154
470,367.0437,219.7516
471,367.1628,219.8878
472,367.2820,220.0240
473,367.4012,220.1602
474,367.5203,220.2964
475,367.6395,220.4326
476,367.7587,220.5688
477,367.8778,220.7050
478,367.9970,220.8412
479,368.1162,220.9774
480,368.2353,221.1136
481,368.3545,221.2498
482,368.4737,221.3860
483,368.5928,221.5222
484,368.7120,221.6584
485,368.8312,221.7946
486,368.9503,221.9308
487,369.0695,222.0670
488,369.1887,222.2032
489,369.3078,222.3394
490,369.4270,222.4756
491,369.5462,222.6118
492,369.6653,222.7480
493,369.7845,222.8842
494,369.9037,223.0204
495,370.0228,223.3523
496,370.1030,223.6842
497,370.1030,224.0161
498,370.1030,224.3480
499,370.1030,224.6799
500,370.1030,225.0118
501,370.1030,225.3437
502,370.1030,225.6756
503,370.1030,226.0075
504,370.1030,226.3394
505,370.1030,226.6713
506,370.1030,227.0032
507,370.1030,227.3351
508,370.1030,227.6670
509,370.1030,227.9989
510,370.1030,228.3308
511,370.1030,228.6627
512,370.1030,228.9946
513,370.1030,229.3265
514,370.1030,229.6584
515,370.1030,229.9903
516,370.1030,230.3222
517,370.1030,230.6541
518,370.1030,230.9860
519,370.1030,231.3179
520,370.1030,231.6498
521,370.1030,231.9817
522,370.1030,232.3136
523,370.1030,232.7050
524,370.1030,232.7978
525,370.1030,232.8907
526,370.1030,232.9835
527,370.1030,233.0764
528,370.1030,233.1692
529,370.1030,233.2620
530,370.1030,233.3549
531,370.1030,233.4477
532,370.1030,233.5406
533,370.1030,233.6334
534,370.1030,233.7263
535,370.1030,233.8191
536,370.1030,233.9119
537,370.1030,234.0048
538,370.1030,234.0976
539,370.1030,234.1905
540,370.1030,234.2833
541,370.1030,234.3761
542,370.1030,234.4690
543,370.1030,234.5618
544,370.1030,234.6547
545,370.1030,234.7475
546,370.1030,234.8403
547,370.1030,234.9332
548,370.1030,235.0260
549,370.1030,235.1189
550,370.1030,235.2117
551,370.1030,235.3045
552,370.1030,235.3974
553,370.1030,235.4902
554,370.1030,235.5831
555,370.1030,235.6759
556,370.1030,235.7688
557,370.1030,235.8616
558,370.1030,235.9544
559,370.1030,236.0473
560,370.1030,236.1401
561,370.1030,236.2330
562,370.1030,236.3258
563,370.1030,236.4186
564,370.1030,236.5115
565,370.1030,236.6043
566,370.1030,236.6972
567,370.1030,236.7900
568,370.1030,236.8828
569,370.1030,236.9757
570,370.1030,237.0685
571,370.1030,237.1614
572,370.1030,237.2542
573,370.1030,237.3470
574,370.1030,237.4399
575,370.1030,237.5327
576,370.1030,237.6256
577,370.1030,237.7184
578,370.1030,237.8113
579,370.1030,237.9041
580,370.1030,237.9969
581,370.1030,238.0898
582,370.1030,238.1826
583,370.1030,238.2755
584,370.1030,238.3683
585,370.1030,238.4611
586,370.1030,238.5540
587,370.1030,238.6468
588,370.1030,238.7397
589,370.1030,238.8325
590,370.1030,238.9253
591,370.1030,239.0182
592,370.1030,239.1110
593,370.1030,239.2039
594,370.1030,239.2967
595,370.1030,239.3895
596,370.1030,239.4824
597,370.1030,239.5752
598,370.1030,239.6681
599,370.1030,239.7609
600,370.1030,239.8538
601,370.1030,239.9466
602,370.1030,240.0394
603,370.1030,240.1323
604,370.1030,240.2251
605,370.1030,240.3180
606,370.1030,240.4108
607,370.1030,240.5036
608,370.1030,240.5965
609,370.1030,240.6893
610,370.1030,240.7822
611,370.1030,240.8750
612,370.1030,240.9678
613,370.1030,241.0607
614,370.1030,241.1535
615,370.1030,241.2464
616,370.1030,241.3392
617,370.1030,241.4320
618,370.1030,241.5249
619,370.1030,241.6177
620,370.1030,241.7106
621,370.1030,241.8034
622,370.1030,241.8963
623,370.1030,241.9891
624,370.1030,242.0819
625,370.1030,242.1748
626,370.1030,242.2676
627,370.1030,242.3605
628,370.1030,242.4533
629,370.1030,242.5461
630,370.1030,242.6390
631,370.1030,242.7318
632,370.1030,242.8247
633,370.1030,242.9175
634,370.1030,243.0103
635,370.1030,243.1032
636,370.1030,243.1960
637,370.1030,243.2889
638,370.1030,243.3817
639,370.1030,243.4745
640,370.1030,243.5674
641,370.1030,243.6602
642,370.1030,243.7531
643,370.1030,243.8459
644,370.1030,243.9388
645,370.1030,244.0316
646,370.1030,244.1244
647,370.1030,244.2173
648,370.1030,244.3101
649,370.1030,244.4030
650,370.1030,244.4958
651,370.1030,244.5886
652,370.1030,244.6815
653,370.1030,244.7743
654,370.1030,244.8672
655,370.1030,244.9600
656,370.1030,245.0528
657,370.1030,245.1457
658,370.1030,245.2385
659,370.1030,245.3314
660,370.1030,245.4242
661,370.1030,245.5170
662,370.1030,245.6099
663,370.1030,245.7027
664,370.1030,245.7956
665,370.1030,245.8884
666,370.1030,245.9813
667,370.1030,246.0741
668,370.1030,246.1669
669,370.1030,246.2598
670,370.1030,246.3526
671,370.1030,246.4455
672,370.1030,246.5383
673,370.1030,246.6311
674,370.1030,246.7240
675,370.1030,246.8168
676,370.1030,246.9097
677,370.1030,247.0025
678,370.1030,247.0953
679,370.1030,247.1882
680,370.1030,247.2810
681,370.1030,247.3739
682,370.1030,247.4667
683,370.1030,247.5595
684,370.1030,247.6524
685,370.1030,247.7452
686,370.1030,247.8381
687,370.1030,247.9309
688,370.1030,248.0238
689,370.1030,248.1166
690,370.1030,248.2094
691,370.1030,248.3023
692,370.1030,248.3951
693,370.1030,248.4880
694,370.1030,248.5808
695,370.1030,248.6736
696,370.1030,248.7665
697,370.1030,248.8593
698,370.1030,248.9522
699,370.1030,249.0450
700,370.1030,249.3451
701,370.1030,249.6452
702,370.1030,249.9453
703,370.1030,250.2455
704,370.1030,250.5456
705,370.1030,250.8457
706,370.1030,251.1458
707,370.1030,251.4459
708,370.1030,251.7460
709,370.1030,252.0461
710,370.1030,252.3463
711,370.1030,252.6464
712,370.1030,252.9465
713,370.1030,253.2466
714,370.1030,253.5467
715,370.1030,253.8468
716,370.1030,254.1469
717,370.1030,254.4471
718,370.1030,254.7472
719,370.1030,255.0473
720,370.1030,255.3474
721,370.1030,255.6475
722,370.1030,255.9476
723,370.1030,256.2477
724,370.1030,256.5479
725,370.1030,256.8480
726,370.1030,257.1481
727,370.1030,257.4482
728,370.1030,257.7483
729,370.1030,258.0484
730,370.1030,258.3485
731,370.1030,258.6486
732,370.1030,258.9488
733,370.1030,259.2489
734,370.1030,259.5490
735,370.1030,259.8491
736,370.1030,260.1492
737,370.1030,260.4493
738,370.1030,260.7494
739,370.1030,261.0496
740,370.1030,261.3497
741,370.1030,261.6498
742,370.1030,261.9499
743,370.1030,262.2500
744,370.1030,262.5501
745,370.1030,262.8502
746,370.1030,263.1504
747,370.1030,263.4505
748,370.1030,263.7506
749,370.1030,264.0507
750,370.1030,264.3508
751,370.1030,264.6509
752,370.1030,264.9510
753,370.1030,265.2512
754,370.1030,265.5513
755,370.1030,265.8514
756,370.1030,266.1515
757,370.1030,266.4516
758,370.1030,266.7517
759,370.1030,267.0518
760,370.1030,267.3520
761,370.1030,267.6521
762,370.1030,267.9522
763,370.1030,268.2523
764,370.1030,268.5524
765,370.1030,268.8525
766,370.1030,269.1526
767,370.1030,269.4528
768,370.1030,269.7529
769,370.1030,270.0530
770,370.1030,270.3531
771,370.1030,270.6532
772,370.1030,270.9533
773,370.1030,271.2534
774,370.1030,271.5536
775,370.1030,271.8537
776,370.1030,272.1538
777,370.1030,272.4539
778,370.1030,272.7540
779,370.1030,273.0541
780,370.1030,273.3542
781,370.1030,273.6544
782,370.1030,273.9545
783,370.1030,274.2546
784,370.1030,274.5547
785,370.1030,274.8548
786,370.1030,275.1549
787,370.1030,275.4550
788,370.1030,275.7551
789,370.1030,276.0553
790,370.1030,276.3554
791,370.1030,276.6555
792,370.1030,276.9556
793,370.1030,277.2557
794,370.1030,277.5558
795,370.1030,277.8559
796,370.1030,278.1561
797,370.1030,278.4562
798,370.1030,278.7563
799,370.1030,279.0564
800,370.1030,279.3565
801,370.1030,279.6566
802,370.1030,279.9567
803,370.1030,280.2569
804,370.1030,280.5570
805,370.1030,280.8571
806,370.1030,281.1572
807,370.1030,281.4573
808,370.1030,281.7574
809,370.1030,282.0575
810,370.1030,282.3577
811,370.1030,282.6578
812,370.1030,282.9579
813,370.1030,283.2580
814,370.1030,283.4839
815,370.1030,283.7097
816,370.1030,283.9356
817,370.1030,284.1615
818,370.1030,284.3873
819,370.1030,284.6132
820,370.1030,284.8391
821,370.1030,285.0649
822,370.1030,285.2908
823,370.1030,285.5167
824,370.1030,285.7425
825,370.1030,285.9684
826,370.1030,286.1943
827,370.1030,286.4201
828,370.1030,286.6460
829,370.1030,286.8718
830,370.1030,287.0977
831,370.1030,287.3236
832,370.1030,287.5494
833,370.1030,287.7753
834,370.1030,288.0012
835,370.1030,288.2270
836,370.1030,288.4529
837,370.1030,288.6788
838,370.1030,288.9046
839,370.1030,289.1305
840,370.1030,289.3564
841,370.1030,289.5822
842,370.1030,289.8081
843,370.1030,290.0340
844,370.1030,290.2598
845,370.1030,290.4857
846,370.1030,290.7116
847,370.1030,290.9374
848,370.1030,291.1633
849,370.1030,291.3892
850,370.1030,291.6150
851,370.1030,291.8409
852,370.1030,292.0667
853,370.1030,292.2926
854,370.1030,292.5185
855,370.1030,292.7443
856,370.1030,292.9702
857,370.1030,293.1961
858,370.1030,293.4219
859,370.1030,293.6478
860,370.1030,293.8737
861,370.1030,294.0995
862,370.1030,294.3254
863,370.1030,294.5513
864,370.1030,294.7771
865,370.1030,295.0030
866,370.1030,295.2289
867,370.1030,295.4547
868,370.1030,295.6806
869,370.1030,295.9065
870,370.1030,296.1323
871,370.1030,296.3582
872,370.1030,296.5841
873,370.1030,296.8099
874,370.1030,297.0358
875,370.1030,297.2617
876,370.1030,297.4875
877,370.1030,297.7134
878,370.1030,297.9392
879,370.1030,298.1651
880,370.1030,298.3910
881,370.1030,298.6168
882,370.1030,298.8427
883,370.1030,299.0686
884,370.1030,299.2944
885,370.1030,299.5203
886,370.1030,299.7462
887,370.1030,299.9720
888,370.1030,300.1979
889,370.1030,300.4238
890,370.1030,300.6496
891,370.1030,300.8755
892,370.1030,301.1014
893,370.1030,301.3272
894,370.1030,301.5531
895,370.1030,301.7790
896,370.1030,302.0048
897,370.1030,302.2307
898,370.1030,302.4566
899,370.1030,302.6824
900,370.1030,302.9083
901,370.1030,303.1342
902,370.1030,303.3600
903,370.1030,303.5859
904,370.1030,303.8117
905,370.1030,304.0376
906,370.1030,304.2635
907,370.1030,304.4893
908,370.1030,304.7152
909,370.1030,304.9411
910,370.1030,305.1669
911,370.1030,305.3928
912,370.1030,305.6187
913,370.1030,305.8445
914,370.1030,306.0704
915,370.1030,306.2963
916,370.1030,306.5221
917,370.1030,306.7480
918,370.1030,306.9518
919,370.1030,307.1556
920,370.1030,307.3593
921,370.1030,307.5631
922,370.1030,307.7669
923,370.1030,307.9707
924,370.1030,308.1745
925,370.1030,308.3782
926,370.1030,308.5820
927,370.1030,308.7858
928,370.1030,308.9896
929,370.1030,309.1934
930,370.1030,309.3971
931,370.1030,309.6009
932,370.1030,309.8047
933,370.1030,310.0085
934,370.1030,310.2123
935,370.1030,310.4160
936,370.1030,310.6198
937,370.1030,310.8236
938,370.1030,311.0274
939,370.1030,311.2312
940,370.1030,311.4349
941,370.1030,311.6387
942,370.1030,311.8425
943,370.1030,312.0463
944,370.1030,312.2501
945,370.1030,312.4538
946,370.1030,312.6576
947,370.1030,312.8614
948,370.1030,313.0652
949,370.1030,313.2690
950,370.1030,313.4727
951,370.1030,313.6765
952,370.1030,313.8803
953,370.1030,314.0841
954,370.1030,314.2879
955,370.1030,314.4916
956,370.1030,314.6954
957,370.1030,314.8992
958,370.1030,315.1030
959,370.1030,315.3068
960,370.1030,315.5105
961,370.1030,315.7143
962,370.1030,315.9181
963,370.1030,316.1219
964,370.1030,316.3257
965,370.1030,316.5294
966,370.1030,316.7332
967,370.1030,316.9370
968,370.1030,317.1408
969,370.1030,317.3446
970,370.1030,317.5483
971,370.1030,317.7521
972,370.1030,317.9559
973,370.1030,318.1597
974,370.1030,318.3634
975,370.1030,318.5672
976,370.1030,318.7710
977,370.1030,318.9748
978,370.1030,319.1786
979,370.1030,319.3823
980,370.1030,319.5861
981,370.1030,319.7899
982,370.1030,319.9937
983,370.1030,320.1975
984,370.1030,320.4012
985,370.1030,320.6050
986,370.1030,320.8088
987,370.1030,321.0126
988,370.1030,321.2164
989,370.1030,321.4201
990,370.1030,321.6239
991,370.1030,321.8277
992,370.1030,322.0315
993,370.1030,322.2353
994,370.1030,322.4390
995,370.1030,322.6428
996,370.1030,322.8466
997,370.1030,323.0504
998,370.1030,323.2542
999,370.1030,323.4579
1000,370.1030,323.6617
1001,370.1030,323.8655
1002,370.1030,324.0693
1003,370.1030,324.2731
1004,370.1030,324.4768
1005,370.1030,324.6806
1006,370.1030,324.8844
1007,370.1030,325.0882
1008,370.1030,325.2920
1009,370.1030,325.4957
1010,370.1030,325.6995
1011,370.1030,325.9033
1012,370.1030,326.1071
1013,370.1030,326.3109
1014,370.1030,326.5146
1015,370.1030,326.7184
1016,370.1030,326.9222
1017,370.1030,327.1260
1018,370.1030,327.3298
1019,370.1030,327.5335
1020,370.1030,327.7373
1021,370.1030,327.9411
1022,370.1030,328.1449
1023,370.1030,328.3487
1024,370.1030,328.5524
1025,370.1030,328.7562
1026,370.1030,328.9600
1027,370.0392,329.0739
1028,369.9753,329.1877
1029,369.9115,329.3016
1030,369.8477,329.4154
1031,369.7838,329.5293
1032,369.7200,329.6431
1033,369.6562,329.7570
1034,369.5924,329.8709
1035,369.5285,329.9847
1036,369.4647,330.0986
1037,369.4009,330.2124
1038,369.3370,330.3263
1039,369.2732,330.4402
1040,369.2094,330.5540
1041,369.1455,330.6679
1042,369.0817,330.7817
1043,369.0179,330.8956
1044,368.9540,331.0094
1045,368.8902,331.1233
1046,368.8264,331.2372
1047,368.7625,331.3510
1048,368.6987,331.4649
1049,368.6349,331.5787
1050,368.5711,331.6926
1051,368.5072,331.8065
1052,368.4434,331.9203
1053,368.3796,332.0342
1054,368.3157,332.1480
1055,368.2519,332.2619
1056,368.1881,332.3757
1057,368.1242,332.4896
1058,368.0604,332.6035
1059,367.9966,332.7173
1060,367.9327,332.8312
1061,367.8689,332.9450
1062,367.8051,333.0589
1063,367.7412,333.1728
1064,367.6774,333.2866
1065,367.6136,333.4005
1066,367.5498,333.5143
1067,367.4859,333.6282
1068,367.4221,333.7420
1069,367.3583,333.8559
1070,367.2944,333.9698
1071,367.2306,334.0836
1072,367.1668,334.1975
1073,367.1029,334.3113
1074,367.0391,334.4252
1075,366.9753,334.5390
1076,366.9114,334.6529
1077,366.8476,334.7668
1078,366.7838,334.8806
